0.059953166,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.05E-16,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9620721,2.12202075,3.1227969,4.09274385,5.18617515,6.1226121,7.18705725,8.22084075,9.22312485,10.197093,11.27460705,12.3122442,13.32441375
13.32441375,12.16697835,11.20021485,10.357941,9.33906945,8.20542615,7.1939268,6.1061922,5.1407691,4.1431764,3.0581226,2.0826465,1.0280868,0.0003351
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
2,57.66666667,120.3333333,176.3333333,234,295,346.3333333,402.6666667,448.6666667,497,535,575.6666667,614,647.6666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
647.6666667,618,588.3333333,556,517.6666667,465.3333333,412.6666667,355.3333333,299.3333333,243.6666667,180.6666667,123,60.33333333,5.666666667
